,Unnamed: 0.1,Unnamed: 0.1.1,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline,Wine,N,Expect,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,Scalar_calc,Distance_to_Borders
10,34,34,0.1631578947368424,0.2806324110671938,-0.0053475935828877,-0.2886597938144328,-0.2826086956521739,0.1448275862068966,-0.0337552742616034,-0.2830188679245283,-0.2113564668769716,-0.4744027303754267,-0.4471544715447154,0.2673992673992673,-0.4265335235378031,1,43,0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,35.351380844321646,3.918174279271177
11,25,25,0.394736842105263,-0.5691699604743082,0.0695187165775399,-0.3195876288659793,-0.2608695652173913,-0.0068965517241379,-0.0084388185654008,0.0943396226415094,-0.0157728706624604,-0.5631399317406145,0.2195121951219512,0.1721611721611722,0.0156918687589158,1,32,0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,32.212626414776345,5.625110151090569
12,27,27,0.3052631578947369,-0.5810276679841897,0.3796791443850267,-0.1340206185567009,-0.1304347826086956,-0.0551724137931033,-0.0759493670886076,-0.3962264150943397,-0.2870662460567822,-0.5017064846416383,0.0081300813008131,0.1721611721611722,0.1654778887303851,1,34,0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,31.564496592503573,5.174277469840331
13,19,19,0.242105263157895,-0.592885375494071,0.3475935828877006,-0.4329896907216493,-0.5,0.2896551724137932,0.0970464135021096,-0.2075471698113207,-0.3438485804416403,-0.3993174061433447,-0.2845528455284551,0.4285714285714286,0.3081312410841654,1,26,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,31.55983635628885,6.29814749051438
14,2,2,0.1631578947368424,-0.2687747035573122,0.6149732620320856,0.0721649484536084,0.0434782608695651,0.2551724137931033,-0.0084388185654008,-0.0188679245283018,-0.1104100946372238,-0.4812286689419796,-0.089430894308943,0.2161172161172162,-0.3480741797432239,1,4,0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,31.470748226257587,4.973739381400434
15,33,33,0.2526315789473685,0.225296442687747,-0.1871657754010695,-0.1546391752577317,-0.5652173913043479,0.0137931034482761,-0.0126582278481012,-0.4716981132075472,-0.3249211356466877,-0.4880546075085324,-0.3008130081300811,0.2673992673992673,0.079885877318117,1,41,0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,28.417708485764905,4.412434600467961
16,21,21,0.4947368421052627,-0.541501976284585,0.5401069518716575,-0.0927835051546391,-0.1956521739130434,0.3586206896551727,0.1097046413502109,-0.0943396226415095,-0.1482649842271293,-0.4505119453924915,0.2520325203252034,0.5604395604395604,-0.0912981455064193,1,28,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,27.975079084894784,7.253213238274847
17,8,8,0.6263157894736839,-0.7075098814229248,0.0267379679144383,-0.360824742268041,-0.4565217391304348,-0.1586206896551723,-0.1181434599156117,-0.5094339622641509,-0.2681388012618295,-0.3651877133105803,0.121951219512195,0.1355311355311355,0.4293865905848788,1,11,0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,24.967504032408776,5.911979127737438
18,14,14,0.373684210526316,-0.0671936758893279,0.2834224598930481,-0.5257731958762887,0.0,0.1862068965517243,0.1350210970464134,-0.8490566037735849,-0.2113564668769716,-0.3481228668941981,-0.2195121951219512,0.531135531135531,-0.1911554921540655,1,19,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,22.55193769692568,6.031081904034621
19,38,38,0.5105263157894739,-0.6284584980237153,-0.1871657754010695,-0.4432989690721648,-0.3260869565217391,0.4620689655172414,0.2869198312236287,-0.6981132075471699,0.0914826498422713,-0.1774744027303756,-0.3008130081300811,0.5091575091575091,0.0085592011412267,1,47,0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,22.494394077935333,7.336586562166901
20,15,15,0.5947368421052635,-0.6482213438735178,-0.0160427807486633,-0.4432989690721648,0.2173913043478261,0.3931034482758622,0.1940928270042194,-0.5849056603773586,0.0662460567823344,-0.2542662116040955,-0.0081300813008128,0.7875457875457874,-0.2838801711840228,1,20,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,21.72508805038521,7.986976768786043
21,6,6,0.489473684210526,-0.758893280632411,-0.0267379679144385,-0.4432989690721648,-0.3913043478260869,0.3793103448275863,0.1856540084388185,-0.6603773584905661,-0.0914826498422711,0.0136518771331055,-0.1382113821138211,0.6703296703296702,0.0941512125534949,1,9,0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,21.553381051778796,7.500504885164552
22,32,32,0.3315789473684214,-0.616600790513834,0.0160427807486631,-0.4226804123711339,0.0217391304347827,0.4965517241379311,0.2447257383966246,-0.2075471698113207,0.2176656151419558,-0.1723549488054608,-0.2357723577235773,0.5457875457875456,-0.2624821683309557,1,40,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,20.81484040149345,6.688287525144656
23,44,44,0.4263157894736844,-0.6324110671936759,-0.0481283422459893,-0.4020618556701031,0.0434782608695651,0.1172413793103448,0.0801687763713079,-0.6981132075471699,-0.2365930599369083,-0.2201365187713312,-0.2845528455284551,0.413919413919414,0.115549215406562,1,54,0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,20.22122620034313,5.723633987491883
24,5,5,1.0,-0.6442687747035574,-0.1336898395721926,-0.6494845360824741,-0.4130434782608695,0.2551724137931033,0.1139240506329113,-0.3962264150943397,-0.0094637223974762,-0.3310580204778157,-0.0243902439024388,0.1575091575091576,0.0941512125534949,1,8,0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,17.469253019153903,6.817634753890328
25,41,41,0.4736842105263159,-0.6403162055335969,0.3262032085561497,-0.3195876288659793,-0.4782608695652174,0.0137931034482761,0.1181434599156119,-0.6603773584905661,0.1861198738170348,-0.2627986348122868,0.2357723577235773,0.5384615384615385,0.4079885877318117,1,51,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,17.34418966740602,7.843608664067385
26,40,40,0.0631578947368425,-0.6086956521739131,-0.2727272727272727,-0.8144329896907215,-0.5217391304347826,0.2000000000000001,0.2362869198312236,-0.8490566037735849,0.5772870662460567,0.0102389078498292,0.0406504065040651,0.2014652014652016,0.2439372325249642,1,50,0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,15.816761183509165,7.9775814263875136
27,46,46,0.678947368421053,-0.6205533596837944,0.0053475935828875,-0.4123711340206184,0.0434782608695651,0.5310344827586209,0.1223628691983123,-0.5094339622641509,0.0220820189274446,-0.1296928327645052,-0.2520325203252033,0.4945054945054945,-0.0128388017118402,1,56,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,9.505800207077794,6.647172162818039
28,45,45,0.3315789473684214,-0.6086956521739131,0.1764705882352941,0.020618556701031,0.0,0.3655172413793104,0.0295358649789028,-0.7358490566037736,0.2870662460567823,-0.1518771331058021,-0.1869918699186992,0.2893772893772892,0.2011412268188301,1,55,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,9.488599510491834,6.182006730260566
29,47,47,0.189473684210526,-0.5138339920948616,0.411764705882353,-0.360824742268041,-0.3043478260869565,0.3931034482758622,0.2194092827004219,-0.3207547169811321,-0.2113564668769716,-0.1945392491467578,-0.0406504065040649,0.1501831501831501,0.4151212553495007,1,57,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,9.3868949254035,6.02225268425307
30,4,4,0.5947368421052635,-0.4426877470355731,0.3368983957219249,-0.2783505154639173,0.108695652173913,0.1172413793103448,-0.0843881856540085,-0.3207547169811321,-0.4700315457413249,-0.3566552901023891,-0.0569105691056909,0.6923076923076923,0.4507845934379457,1,7,0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,6.231410242621649,6.3444016390247215
31,23,23,0.4210526315789475,-0.6996047430830039,0.4331550802139039,0.2268041237113403,-0.3260869565217391,0.3931034482758622,0.2278481012658229,-0.3962264150943397,0.2429022082018928,-0.2457337883959045,0.1544715447154472,0.0549450549450549,0.4365192582025676,1,30,0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.433513745695349,7.201633145534548
32,0,0,0.6842105263157898,-0.616600790513834,0.144385026737968,-0.4845360824742267,0.2391304347826086,0.2551724137931033,0.1476793248945147,-0.4339622641509433,0.1861198738170348,-0.2559726962457339,-0.089430894308943,0.9413919413919414,0.122681883024251,1,0,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,5.177427851928741,8.155417820041835
33,31,31,0.678947368421053,0.2845849802371543,0.2299465240641709,-0.731958762886598,0.2608695652173913,0.3931034482758622,0.139240506329114,-0.7358490566037736,0.053627760252366,-0.3481228668941981,-0.3333333333333332,0.6556776556776556,-0.3124108416547788,1,39,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,2.263608705451043,6.840247581537375
34,48,48,0.4157894736842109,-0.7272727272727273,0.2192513368983957,-0.3711340206185567,-0.1739130434782608,0.6689655172413793,0.4050632911392404,-0.7735849056603774,0.028391167192429,-0.0580204778156997,-0.3333333333333332,0.1721611721611722,0.4365192582025676,1,58,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1542590376067636,7.631393238411614
35,37,37,0.7631578947368425,0.1264822134387351,-0.0160427807486633,-0.4432989690721648,-0.3043478260869565,0.5655172413793104,0.1940928270042194,-0.4716981132075472,0.1230283911671925,-0.3822525597269625,-0.089430894308943,0.5897435897435896,0.122681883024251,1,46,0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0746992485721014,7.148308270223014
36,36,36,0.6736842105263163,0.3043478260869565,0.1550802139037432,-0.1443298969072165,-0.108695652173913,0.2896551724137932,-0.0253164556962025,-0.358490566037736,-0.4700315457413249,-0.3242320819112628,-0.3658536585365853,0.5091575091575091,0.144079885877318,1,45,0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2738968672446722,4.75293200161539
37,12,12,0.4736842105263159,-0.6719367588932805,0.3475935828877006,-0.0309278350515462,-0.0217391304347825,0.3586206896551727,0.2911392405063291,0.0188679245283018,-0.1735015772870661,-0.0921501706484643,0.056910569105691,-0.0476190476190477,0.2154065620542082,1,17,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0356505118826966,5.521772872925225
38,26,26,0.4368421052631579,-0.6877470355731226,0.4331550802139039,-0.0824742268041236,0.3478260869565217,0.3586206896551727,0.0126582278481013,0.3962264150943395,-0.4069400630914825,-0.2969283276450511,0.2520325203252034,0.2673992673992673,0.3651925820256776,1,33,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-2.497457668670505,6.498975920773839
39,10,10,0.3684210526315794,-0.5770750988142292,0.4331550802139039,-0.3195876288659793,-0.0869565217391304,0.2896551724137932,0.0843881856540085,-0.358490566037736,-0.3375394321766561,0.0273037542662115,0.3008130081300815,0.1794871794871793,0.4721825962910129,1,15,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-4.748162222497356,6.100031876224128
40,42,42,0.468421052631579,-0.6007905138339921,0.1336898395721923,-0.6494845360824741,-0.108695652173913,1.0,0.4345991561181435,-0.2830188679245283,-0.0788643533123026,-0.0153583617747441,-0.1382113821138211,0.4578754578754578,0.3009985734664764,1,52,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-6.102291173503813,8.52716691394546
41,24,24,0.3421052631578949,-0.6363636363636364,0.0695187165775399,-0.1237113402061853,-0.217391304347826,0.2965517241379309,0.2025316455696202,-0.6603773584905661,-0.0283911671924289,-0.0409556313993174,-0.0081300813008128,0.1794871794871793,0.7646219686162625,1,31,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-7.615684930779867,6.7170803963014105
42,43,43,0.4421052631578945,-0.541501976284585,0.411764705882353,-0.3298969072164945,-0.0217391304347825,0.3931034482758622,0.0337552742616034,-0.0188679245283018,-0.1987381703470031,-0.143344709897611,0.056910569105691,0.2161172161172162,0.5649072753209701,1,53,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-8.311238663242724,5.868660547558631
43,7,7,0.6157894736842104,-0.4387351778656125,0.0053475935828875,-0.2371134020618556,-0.2391304347826086,0.3586206896551727,0.2573839662447257,-0.6603773584905661,0.2429022082018928,-0.2372013651877134,0.2520325203252034,0.3919413919413919,0.7574893009985735,1,10,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-13.439675146540823,8.251841081067846
44,11,11,0.7210526315789478,-0.5335968379446641,0.4545454545454548,-0.0309278350515462,0.0869565217391303,0.2551724137931033,0.1814345991561181,-0.2452830188679244,-0.0157728706624604,-0.1604095563139932,-0.0406504065040649,0.0109890109890109,0.4293865905848788,1,16,0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-13.67105522614019,5.582205220400659
45,39,39,0.5315789473684209,-0.6086956521739131,-0.0267379679144385,-0.2989690721649485,-0.1739130434782608,0.3103448275862068,0.3502109704641349,-0.2830188679245283,0.053627760252366,0.3003412969283277,0.0406504065040651,0.3406593406593408,0.4008559201141226,1,49,0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-17.448855775237476,6.334542181280186
46,3,3,0.6684210526315786,-0.5968379446640315,0.1657754010695189,-0.5257731958762887,-0.0869565217391304,0.5793103448275863,0.2869198312236287,-0.2075471698113207,-0.0157728706624604,-0.0665529010238908,-0.0731707317073169,0.1575091575091576,0.6718972895863053,1,5,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-20.07416574778076,7.025615282397602
47,9,9,0.7631578947368425,-0.5533596837944663,0.0909090909090908,-0.8556701030927835,-0.3043478260869565,0.5999999999999999,0.3924050632911393,-0.3962264150943397,0.6088328075709779,0.0614334470989759,0.1707317073170731,0.2673992673992673,0.8102710413694723,1,14,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-33.539697512839254,9.690129383250907
48,13,13,0.663157894736842,-0.6640316205533596,0.1978609625668448,-0.3917525773195875,-0.1739130434782608,0.5999999999999999,0.5147679324894516,-0.2830188679245283,-0.0851735015772869,0.2662116040955629,0.2195121951219512,0.1355311355311355,1.0,1,18,0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.09325803956492,8.607679079432101
